"","SRR1033045","SRR1033062","SRR1033262","SRR1033083","SRR1033055","SRR1033121","SRR1033030","SRR1033208","SRR1033026","SRR1033107","SRR1033116","SRR1033104","SRR1033088","SRR1033215","SRR1033024","SRR1033058","SRR1033079","SRR1033212","SRR1033117","SRR1033149"
"C1orf112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf114",0,0,0,0,0,0,0,0,0,0,4,0,183,0,0,0,6,0,106,0
"C1orf115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf122",0,47,0,1,0,0,0,3,35,1,0,0,0,0,86,0,0,0,62,0
"C1orf123",3,1,34,270,1,79,495,0,0,82,19,0,95,0,0,2,209,22,233,76
"C1orf127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf131",1,11,24,2,2,9,5,45,0,0,0,99,124,3,2,73,58,10,0,0
"C1orf140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf141",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
"C1orf145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"C1orf146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf151-NBL1",0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf159",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf174",28,91,65,6,104,306,277,100,89,34,28,45,14,2,50,40,46,125,64,1
"C1orf177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf198",573,821,679,508,587,1013,1071,761,829,214,356,719,356,390,611,675,751,465,698,1122
"C1orf200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf21",0,0,0,0,3,0,0,19,1,0,0,0,0,0,0,12,0,0,0,0
"C1orf210",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf216",0,0,0,0,0,0,0,0,0,0,0,5,0,0,50,7,0,0,0,0
"C1orf220",0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf226",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"C1orf227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf229",3,2,0,2,0,1,1,4,2,0,0,4,1,2,0,1,1,4,1,0
"C1orf233",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf27",38,3,4,0,0,0,0,1,53,3,0,7,32,17,0,0,15,100,0,0
"C1orf35",12,1,27,0,6,0,0,0,0,28,0,1,0,1,0,0,0,0,0,0
"C1orf43",300,121,561,6,14,234,428,379,26,290,364,276,10,718,141,194,492,799,227,16
"C1orf50",0,0,0,0,1,0,0,23,0,0,0,22,0,0,0,0,0,0,0,0
"C1orf51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"C1orf52",0,8,0,12,0,38,0,30,85,12,1,4,0,0,27,0,66,0,0,0
"C1orf53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf54",0,0,0,29,379,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
"C1orf56",0,0,0,68,0,0,48,103,0,0,52,0,44,0,67,28,24,51,0,0
"C1orf61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf63",15,0,0,0,49,43,0,0,1,0,0,40,0,56,0,0,0,0,0,0
"C1orf64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf74",84,571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf85",1,0,0,157,159,0,0,1,0,17,0,0,308,1,0,0,0,10,0,0
"C1orf86",1,1,4,2,0,27,3,88,0,0,0,0,2,2,0,4,0,4,1,8
"C1orf87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf111",1,2,4,15,178,0,0,32,0,0,178,24,1,0,62,7,1,0,0,1
"C20orf112",60,0,0,0,0,5,0,20,35,0,0,2,0,0,0,0,0,0,0,0
"C20orf118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf166",0,0,0,0,0,0,1,0,0,0,63,0,0,0,0,37,0,0,0,0
"C20orf166-AS1",0,0,0,11,15,0,0,2,0,0,33,48,0,0,17,0,0,6,0,10
"C20orf173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf194",0,0,1,0,77,0,49,1,0,0,0,0,0,0,0,0,0,22,31,30
"C20orf195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf196",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,209,0,0
"C20orf197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf24",0,0,0,34,0,65,0,0,39,7,1,82,0,21,1,0,0,0,0,0
"C20orf26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf27",0,0,4,0,0,4,0,24,10,45,54,0,0,0,7,0,0,0,0,0
"C20orf78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20orf96",29,0,0,11,0,0,13,37,1,0,0,0,0,5,0,23,0,0,0,1
"C21orf119",287,30,0,7,0,3,0,0,0,0,0,2,0,0,0,0,14,0,0,0
"C21orf128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"C21orf33",136,1,175,192,159,8,108,254,219,245,212,159,424,236,165,26,129,111,155,392
"C21orf37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf58",0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"C21orf59",0,6,76,0,11,22,0,68,4,46,0,6,10,337,99,0,138,15,0,106
"C21orf62",0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,6,1,0
"C21orf67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf7",180,482,318,227,2,404,14,35,594,337,215,118,538,296,296,165,387,505,363,320
"C21orf88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21orf91",5,0,39,28,64,32,0,20,25,0,16,9,1,0,0,0,0,0,123,0
"C21orf91-OT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf23",0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,65,0
"C22orf24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf28",432,605,0,247,54,273,295,194,135,0,45,551,29,81,246,414,0,8,320,31
"C22orf29",110,40,51,25,185,51,0,46,0,0,0,70,17,0,27,14,170,0,58,0
"C22orf31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf32",0,115,3,47,114,0,33,42,1,10,63,12,0,184,9,3,10,12,34,139
"C22orf34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf39",0,113,0,1,26,3,0,216,252,9,0,0,9,0,0,0,0,4,0,0
"C22orf42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22orf46",0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"C2CD2",0,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,0,0
"C2CD2L",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2CD3",64,0,21,0,0,0,1,6,12,0,24,52,0,0,0,0,0,0,1,3
"C2CD4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2CD4B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2CD4C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2CD4D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2CD5",185,119,0,6,0,158,0,0,24,0,0,0,0,4,1,0,0,0,0,0
"C2orf15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf16",0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
"C2orf27A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0
"C2orf27B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf40",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf42",7,0,0,0,0,0,0,33,0,5,0,0,0,0,0,0,0,0,0,0
"C2orf43",3,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0
"C2orf44",0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf47",47,0,39,0,0,0,0,0,21,0,0,0,0,0,1,4,0,0,6,0
"C2orf48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf49",0,2,23,12,21,12,0,107,0,11,56,10,0,3,23,0,8,26,0,122
"C2orf50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf61",0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
"C2orf62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf68",16,0,9,9,145,5,234,58,98,92,3,20,175,24,26,88,10,0,13,169
"C2orf69",0,4,0,20,0,1,0,0,0,0,4,0,0,0,30,0,0,0,0,1
"C2orf70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf74",4,0,0,0,0,165,0,0,0,0,0,0,356,0,0,0,0,0,0,0
"C2orf76",0,0,0,64,0,0,3,0,0,0,0,25,31,148,1,0,0,0,0,0
"C2orf78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2orf83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"C2orf88",0,0,0,0,0,0,0,25,0,0,0,0,0,0,122,0,0,0,0,0
"C2orf91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3AR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf14",127,0,7,0,2,0,0,13,0,0,0,0,0,1,0,2,3,0,0,0
"C3orf17",0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0
"C3orf18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf33",0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0,0,21,46,0
"C3orf35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf37",0,0,0,0,4,0,0,74,0,0,1,0,1,127,0,13,259,0,176,0
"C3orf38",0,0,28,0,26,20,0,22,227,124,29,0,0,0,102,66,25,0,0,0
"C3orf43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf52",0,12,0,0,0,0,0,0,0,0,19,0,0,0,1,0,317,0,0,0
"C3orf55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf58",161,235,292,388,22,421,370,93,222,99,138,104,492,114,7,117,603,375,307,334
"C3orf62",73,0,21,7,0,0,0,0,49,0,35,0,0,0,0,0,0,0,0,0
"C3orf65",0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0
"C3orf67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3orf80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4BPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4BPB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4B_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf21",0,0,0,31,0,0,0,0,16,0,0,45,0,0,0,0,0,2,12,0
"C4orf22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf26",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0
"C4orf27",9,66,43,60,1,6,0,64,64,133,31,25,44,13,1,2,5,0,6,50
"C4orf29",70,17,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,41
"C4orf3",152,89,439,218,415,323,351,192,196,716,262,305,605,273,249,283,471,318,47,892
"C4orf32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf33",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf46",0,0,88,68,1,0,0,12,0,0,0,0,0,0,0,0,0,138,113,61
"C4orf47",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf48",0,0,0,0,0,0,0,0,4,0,7,21,0,0,0,0,0,0,7,0
"C4orf51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4orf52",0,8,79,7,7,194,20,120,198,91,2,62,0,725,56,16,2,33,0,0
"C4orf6",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"C5",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"C5AR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5AR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf15",0,380,5,66,136,13,325,2,42,37,144,19,1,223,61,105,161,90,83,216
"C5orf20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf22",108,28,0,0,0,0,8,56,0,0,62,0,0,0,0,9,24,0,0,8
"C5orf24",1,0,60,0,1,23,0,49,2,1,58,37,66,61,78,41,61,33,5,31
"C5orf27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf28",1,0,84,90,0,0,0,70,76,0,55,0,8,66,0,104,0,7,0,29
"C5orf30",0,0,0,1,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
"C5orf34",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf42",20,0,45,0,83,0,8,18,0,0,0,7,22,1,0,24,0,20,80,14
"C5orf45",0,0,0,0,0,0,42,0,0,58,71,0,0,0,0,0,0,0,0,0
"C5orf46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf51",5,0,11,0,2,0,3,4,0,6,0,12,1,0,4,2,23,2,0,2
"C5orf52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf55",1,0,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,11,0,0
"C5orf56",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"C5orf58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf63",0,4,0,0,0,0,156,0,10,0,9,0,2,0,0,0,0,0,0,0
"C5orf64",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"C6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf1",0,2,0,0,0,0,131,0,0,0,6,23,0,0,0,0,0,0,0,0
"C6orf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf106",165,46,10,0,0,0,15,52,114,201,38,2,0,0,0,79,94,69,0,3
"C6orf118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"C6orf120",0,0,0,11,0,23,0,0,2,29,27,0,0,48,0,0,0,15,0,0
"C6orf123",1,0,4,0,0,0,0,2,1,0,0,0,0,2,0,0,1,5,0,0
"C6orf132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf15",0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
"C6orf163",0,0,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
"C6orf164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf170",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0
"C6orf195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf203",11,19,8,4,18,0,0,162,7,42,6,34,44,0,34,0,33,355,2,245
"C6orf211",0,0,125,2,0,36,0,0,0,239,1,219,11,4,9,19,0,51,0,21
"C6orf222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf226",0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,4,0
"C6orf25",0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,9,0,0
"C6orf47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf48",0,94,174,0,0,158,19,15,167,271,220,18,321,2,139,2,314,543,178,86
"C6orf52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf57",0,3,57,0,0,7,22,141,0,0,136,0,0,0,204,0,0,0,0,164
"C6orf58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf62",1505,2195,2160,2482,1770,2625,1418,676,1652,1733,1781,1944,2188,678,2923,1534,1938,1462,2253,1911
"C6orf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"C6orf89",0,120,1,12,0,5,32,1,0,10,12,0,14,0,2,0,64,7,2,2
"C6orf99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf10",29,0,41,0,100,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"C7orf13",11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"C7orf25",165,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0
"C7orf26",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0
"C7orf29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf41",2,0,32,4,9,53,1,13,8,1,2,6,0,6,0,3,0,17,57,44
"C7orf43",3,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
"C7orf45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf49",0,502,12,6,2,0,21,0,0,1,0,6,0,0,11,2,0,0,0,0
"C7orf50",0,0,0,0,0,88,0,0,0,0,10,0,0,0,1,0,1,59,0,0
"C7orf53",0,0,0,1,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0
"C7orf55",0,69,5,17,107,71,0,17,29,59,0,0,32,72,13,33,1,0,90,20
"C7orf55-LUC7L2",0,1,0,8,0,0,0,3,35,0,0,0,4,1,1,1,0,0,2,8
"C7orf57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf60",0,1,74,40,0,0,0,0,0,7,57,5,0,0,0,0,0,1,0,0
"C7orf61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf63",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
